num_expediente;fecha;hora;localizacion;numero;cod_distrito;distrito;tipo_accidente;estado_meteorológico;tipo_vehiculo;tipo_persona;rango_edad;sexo;cod_lesividad;lesividad;coordenada_x_utm;coordenada_y_utm;positiva_alcohol;positiva_droga
2022S016276;29/05/2022;5:40:00;CALL. MANUEL FERNANDEZ Y GONZALEZ, 17;17;1;CENTRO;Choque contra obstáculo fijo;NULL;Camión rígido;Conductor;De 50 a 54 años;Hombre;NULL;NULL;440686,689;4474076,273;N;NULL
2022S016300;30/05/2022;10:45:00;CRA. SAN FRANCISCO, 8;8;1;CENTRO;Alcance;Despejado;Furgoneta;Conductor;De 55 a 59 años;Hombre;NULL;NULL;439525,983;4473613,467;N;NULL
2022S016300;30/05/2022;10:45:00;CRA. SAN FRANCISCO, 8;8;1;CENTRO;Alcance;Despejado;Turismo;Conductor;De 40 a 44 años;Mujer;NULL;NULL;439525,983;4473613,467;N;NULL
2022S016302;30/05/2022;8:10:00;CALL. ESPADA, 11;11;1;CENTRO;Choque contra obstáculo fijo;Despejado;Camión rígido;Conductor;De 35 a 39 años;Hombre;NULL;NULL;440247,296;4473649,537;N;NULL
2022S016308;30/05/2022;10:35:00;CALL. SAN BERNARDO / CALL. NOVICIADO;1;1;CENTRO;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;De 30 a 34 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;439997,588;4475233,174;N;NULL
2022S016308;30/05/2022;10:35:00;CALL. SAN BERNARDO / CALL. NOVICIADO;1;1;CENTRO;Colisión fronto-lateral;Despejado;Turismo;Conductor;De 40 a 44 años;Hombre;14;Sin asistencia sanitaria;439997,588;4475233,174;N;NULL
2022S016341;30/05/2022;19:45:00;CALL. GRAN VIA / CALL. ISABEL LA CATOLICA;61;1;CENTRO;Colisión fronto-lateral;Despejado;Motocicleta hasta 125cc;Conductor;De 30 a 34 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;439830,464;4474873,828;N;NULL
2022S016341;30/05/2022;19:45:00;CALL. GRAN VIA / CALL. ISABEL LA CATOLICA;61;1;CENTRO;Colisión fronto-lateral;Despejado;Turismo;Conductor;De 35 a 39 años;Hombre;14;Sin asistencia sanitaria;439830,464;4474873,828;N;NULL
2022S016357;31/05/2022;3:35:00;PLAZA. CALLAO, 1;1;1;CENTRO;Colisión fronto-lateral;Despejado;Furgoneta;Conductor;De 35 a 39 años;Hombre;NULL;NULL;440115,023;4474613,082;N;NULL
2022S016357;31/05/2022;3:35:00;PLAZA. CALLAO, 1;1;1;CENTRO;Colisión fronto-lateral;Despejado;VMU eléctrico;Conductor;De 25 a 29 años;Hombre;NULL;NULL;440115,023;4474613,082;S;NULL
2022S016366;31/05/2022;8:37:00;CALL. SAGASTA / PLAZA. ALONSO MARTINEZ;34;1;CENTRO;Atropello a persona;Despejado;Motocicleta > 125cc;Conductor;De 21 a 24 años;Hombre;14;Sin asistencia sanitaria;440932,726;4475461,346;N;NULL
2022S016366;31/05/2022;8:37:00;CALL. SAGASTA / PLAZA. ALONSO MARTINEZ;34;1;CENTRO;Atropello a persona;Despejado;Motocicleta > 125cc;Peatón;De 40 a 44 años;Hombre;6;Asistencia sanitaria inmediata en centro de salud o mutua;440932,726;4475461,346;N;NULL
2022S016379;31/05/2022;10:38:00;CALL. ATOCHA, 32;32;1;CENTRO;Caída;Despejado;Ciclomotor;Conductor;De 30 a 34 años;Hombre;1;Atención en urgencias sin posterior ingreso;440507,272;4473869,881;N;NULL
2022S016379;31/05/2022;10:38:00;CALL. ATOCHA, 32;32;1;CENTRO;Caída;Despejado;Furgoneta;Conductor;Desconocido;Desconocido;NULL;NULL;440507,272;4473869,881;N;NULL
2022S016379;31/05/2022;10:38:00;CALL. ATOCHA, 32;32;1;CENTRO;Caída;Despejado;Turismo;Conductor;Desconocido;Desconocido;NULL;NULL;440507,272;4473869,881;N;NULL
2022S016391;31/05/2022;12:55:00;CALL. PRIMAVERA, 3;3;1;CENTRO;Atropello a persona;Despejado;Furgoneta;Conductor;De 50 a 54 años;Hombre;14;Sin asistencia sanitaria;440573,213;4473500,238;N;NULL
2022S016391;31/05/2022;12:55:00;CALL. PRIMAVERA, 3;3;1;CENTRO;Atropello a persona;Despejado;Furgoneta;Peatón;Más de 74 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;440573,213;4473500,238;N;NULL
2022S016423;31/05/2022;18:05:00;CALL. DOCTOR CORTEZO, 17;17;1;CENTRO;Choque contra obstáculo fijo;Despejado;Autobus EMT;Conductor;Desconocido;Desconocido;NULL;NULL;440278,239;4473792,248;N;NULL
2022S016434;31/05/2022;21:05:00;CALL. GENOVA / CALL. ARGENSOLA;18;1;CENTRO;Colisión lateral;Despejado;Motocicleta > 125cc;Conductor;De 30 a 34 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;441137,827;4475346,493;N;NULL
2022S016434;31/05/2022;21:05:00;CALL. GENOVA / CALL. ARGENSOLA;18;1;CENTRO;Colisión lateral;Despejado;Turismo;Conductor;De 55 a 59 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;441137,827;4475346,493;N;NULL
2022S016444;01/06/2022;0:20:00;PASEO. PRADO, 12;12;1;CENTRO;Caída;Despejado;Motocicleta hasta 125cc;Conductor;De 35 a 39 años;Hombre;6;Asistencia sanitaria inmediata en centro de salud o mutua;441103,59;4474019,646;N;NULL
2022S016444;01/06/2022;0:20:00;PASEO. PRADO, 12;12;1;CENTRO;Caída;Despejado;Motocicleta hasta 125cc;Peatón;De 25 a 29 años;Mujer;14;Sin asistencia sanitaria;441103,59;4474019,646;N;NULL
2022S016556;01/06/2022;13:20:00;CALL. HUERTAS / PLAZA. MATUTE;17;1;CENTRO;Alcance;Despejado;Turismo;Conductor;De 45 a 49 años;Hombre;NULL;NULL;440620,484;4473921,74;N;NULL
2022S016556;01/06/2022;13:20:00;CALL. HUERTAS / PLAZA. MATUTE;17;1;CENTRO;Alcance;Despejado;VMU eléctrico;Conductor;De 30 a 34 años;Hombre;NULL;NULL;440620,484;4473921,74;N;NULL
2022S016724;02/06/2022;10:52:00;PLAZA. PUERTA DEL SOL, 7;7;1;CENTRO;Atropello a persona;Despejado;Furgoneta;Conductor;De 25 a 29 años;Hombre;14;Sin asistencia sanitaria;440320,516;4474273,825;N;NULL
2022S016724;02/06/2022;10:52:00;PLAZA. PUERTA DEL SOL, 7;7;1;CENTRO;Atropello a persona;Despejado;Furgoneta;Peatón;Más de 74 años;Mujer;3;Ingreso superior a 24 horas;440320,516;4474273,825;N;NULL
2022S016737;01/06/2022;17:30:00;CALL. TRIBULETE, 25;25;1;CENTRO;Atropello a persona;Despejado;Bicicleta;Conductor;De 50 a 54 años;Mujer;7;Asistencia sanitaria sólo en el lugar del accidente;440311,494;4473211,122;N;NULL
2022S016737;01/06/2022;17:30:00;CALL. TRIBULETE, 25;25;1;CENTRO;Atropello a persona;Despejado;Bicicleta;Peatón;Más de 74 años;Mujer;7;Asistencia sanitaria sólo en el lugar del accidente;440311,494;4473211,122;N;NULL
2022S016773;02/06/2022;15:45:00;PLAZA. SANTA BARBARA / CALL. SAGASTA;4;1;CENTRO;Colisión lateral;NULL;Motocicleta > 125cc;Conductor;De 45 a 49 años;Hombre;NULL;NULL;440942,362;4475458,951;N;NULL
2022S016773;02/06/2022;15:45:00;PLAZA. SANTA BARBARA / CALL. SAGASTA;4;1;CENTRO;Colisión lateral;NULL;Turismo;Conductor;De 45 a 49 años;Hombre;NULL;NULL;440942,362;4475458,951;N;NULL
2022S016778;02/06/2022;17:20:00;PASEO. PRADO, 48;48;1;CENTRO;Colisión fronto-lateral;Despejado;Todo terreno;Conductor;De 35 a 39 años;Hombre;NULL;NULL;441246,873;4473443,764;N;NULL
2022S016778;02/06/2022;17:20:00;PASEO. PRADO, 48;48;1;CENTRO;Colisión fronto-lateral;Despejado;Todo terreno;Pasajero;De 55 a 59 años;Mujer;NULL;NULL;441246,873;4473443,764;N;NULL
2022S016778;02/06/2022;17:20:00;PASEO. PRADO, 48;48;1;CENTRO;Colisión fronto-lateral;Despejado;Turismo;Conductor;De 55 a 59 años;Hombre;NULL;NULL;441246,873;4473443,764;N;NULL
2022S016782;02/06/2022;17:25:00;PLAZA. SANTA BARBARA, 5;5;1;CENTRO;Colisión lateral;Despejado;Bicicleta;Conductor;De 25 a 29 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;440941,691;4475417,382;N;NULL
2022S016782;02/06/2022;17:25:00;PLAZA. SANTA BARBARA, 5;5;1;CENTRO;Colisión lateral;Despejado;Todo terreno;Conductor;Desconocido;Desconocido;NULL;NULL;440941,691;4475417,382;N;NULL
2022S016850;03/06/2022;14:10:00;CALL. MAGDALENA, 25;25;1;CENTRO;Choque contra obstáculo fijo;NULL;Camión rígido;Conductor;De 30 a 34 años;Hombre;NULL;NULL;440557,809;4473766,152;N;NULL
2022S016893;03/06/2022;18:15:00;CALL. PAVIA, 2;2;1;CENTRO;Caída;Despejado;VMU eléctrico;Conductor;De 18 a 20 años;Mujer;1;Atención en urgencias sin posterior ingreso;439629,923;4474507,167;N;NULL
2022S016896;03/06/2022;15:40:00;CALL. BAILEN, 10;10;1;CENTRO;Alcance;Despejado;Turismo;Conductor;De 18 a 20 años;Mujer;14;Sin asistencia sanitaria;439462,158;4474091,559;N;NULL
2022S016896;03/06/2022;15:40:00;CALL. BAILEN, 10;10;1;CENTRO;Alcance;Despejado;Turismo;Conductor;De 35 a 39 años;Mujer;14;Sin asistencia sanitaria;439462,158;4474091,559;N;NULL
2022S016896;03/06/2022;15:40:00;CALL. BAILEN, 10;10;1;CENTRO;Alcance;Despejado;Turismo;Pasajero;De 60 a 64 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;439462,158;4474091,559;N;NULL
2022S016896;03/06/2022;15:40:00;CALL. BAILEN, 10;10;1;CENTRO;Alcance;Despejado;Turismo;Pasajero;De 65 a 69 años;Hombre;14;Sin asistencia sanitaria;439462,158;4474091,559;N;NULL
2022S016906;04/06/2022;1:00:00;CALL. ALBERTO AGUILERA / CALL. SAN BERNARDO;21;1;CENTRO;Colisión lateral;Despejado;Turismo;Conductor;De 45 a 49 años;Hombre;NULL;NULL;440505,022;4475596,03;S;NULL
2022S016906;04/06/2022;1:00:00;CALL. ALBERTO AGUILERA / CALL. SAN BERNARDO;21;1;CENTRO;Colisión lateral;Despejado;Turismo;Conductor;De 50 a 54 años;Hombre;NULL;NULL;440505,022;4475596,03;N;NULL
2022S016906;04/06/2022;1:00:00;CALL. ALBERTO AGUILERA / CALL. SAN BERNARDO;21;1;CENTRO;Colisión lateral;Despejado;Turismo;Pasajero;De 21 a 24 años;Mujer;NULL;NULL;440505,022;4475596,03;N;NULL
2022S016933;04/06/2022;7:02:00;CALL. MEJIA LEQUERICA, 1;1;1;CENTRO;Caída;Despejado;Bicicleta;Conductor;De 21 a 24 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;440849,309;4475283,245;N;NULL
2022S016938;04/06/2022;7:10:00;CALL. ATOCHA / CALL. CENICERO;127;1;CENTRO;Colisión múltiple;Despejado;Otros vehículos con motor;Conductor;De 30 a 34 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;441174,026;4473472,769;N;NULL
2022S016938;04/06/2022;7:10:00;CALL. ATOCHA / CALL. CENICERO;127;1;CENTRO;Colisión múltiple;Despejado;Otros vehículos con motor;Pasajero;De 25 a 29 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;441174,026;4473472,769;N;NULL
2022S016938;04/06/2022;7:10:00;CALL. ATOCHA / CALL. CENICERO;127;1;CENTRO;Colisión múltiple;Despejado;Turismo;Conductor;De 50 a 54 años;Hombre;NULL;NULL;441174,026;4473472,769;N;NULL
2022S016938;04/06/2022;7:10:00;CALL. ATOCHA / CALL. CENICERO;127;1;CENTRO;Colisión múltiple;Despejado;Turismo;Conductor;Desconocido;Desconocido;NULL;NULL;441174,026;4473472,769;N;NULL
2022S016951;04/06/2022;9:15:00;CALL. ATOCHA, 127;127;1;CENTRO;Caída;Despejado;Bicicleta;Conductor;De 45 a 49 años;Hombre;6;Asistencia sanitaria inmediata en centro de salud o mutua;441193,599;4473451,836;N;NULL
2022S016951;04/06/2022;9:15:00;CALL. ATOCHA, 127;127;1;CENTRO;Caída;Despejado;Turismo;Conductor;De 60 a 64 años;Mujer;14;Sin asistencia sanitaria;441193,599;4473451,836;N;NULL
2022S016951;04/06/2022;9:15:00;CALL. ATOCHA, 127;127;1;CENTRO;Caída;Despejado;Turismo;Pasajero;De 18 a 20 años;Mujer;14;Sin asistencia sanitaria;441193,599;4473451,836;N;NULL
2022S016956;04/06/2022;13:45:00;PLAZA. SANTO DOMINGO, 15;15;1;CENTRO;Choque contra obstáculo fijo;Despejado;Turismo;Conductor;De 25 a 29 años;Hombre;14;Sin asistencia sanitaria;439946,387;4474609,028;N;NULL
2022S016956;04/06/2022;13:45:00;PLAZA. SANTO DOMINGO, 15;15;1;CENTRO;Choque contra obstáculo fijo;Despejado;Turismo;Peatón;De 30 a 34 años;Mujer;7;Asistencia sanitaria sólo en el lugar del accidente;439946,387;4474609,028;N;NULL
2022S016956;04/06/2022;13:45:00;PLAZA. SANTO DOMINGO, 15;15;1;CENTRO;Choque contra obstáculo fijo;Despejado;Turismo;Peatón;De 40 a 44 años;Mujer;7;Asistencia sanitaria sólo en el lugar del accidente;439946,387;4474609,028;N;NULL
2022S016956;04/06/2022;13:45:00;PLAZA. SANTO DOMINGO, 15;15;1;CENTRO;Choque contra obstáculo fijo;Despejado;Turismo;Peatón;De 65 a 69 años;Mujer;7;Asistencia sanitaria sólo en el lugar del accidente;439946,387;4474609,028;N;NULL
2022S016982;04/06/2022;21:15:00;CALL. PRINCIPE, 18;18;1;CENTRO;Atropello a persona;Despejado;Turismo;Conductor;Desconocido;Desconocido;NULL;NULL;440587,354;4474089,678;N;NULL
2022S016982;04/06/2022;21:15:00;CALL. PRINCIPE, 18;18;1;CENTRO;Atropello a persona;Despejado;Turismo;Peatón;De 40 a 44 años;Hombre;14;Sin asistencia sanitaria;440587,354;4474089,678;N;NULL
2022S017012;05/06/2022;5:30:00;METRO. PLAZA DE ESPAÑA / Calle de los Reyes;0;1;CENTRO;Alcance;Despejado;Motocicleta hasta 125cc;Conductor;De 35 a 39 años;Hombre;14;Sin asistencia sanitaria;439685,695;4475015,121;N;NULL
2022S017012;05/06/2022;5:30:00;METRO. PLAZA DE ESPAÑA / Calle de los Reyes;0;1;CENTRO;Alcance;Despejado;Turismo;Conductor;De 30 a 34 años;Hombre;14;Sin asistencia sanitaria;439685,695;4475015,121;N;NULL
2022S017012;05/06/2022;5:30:00;METRO. PLAZA DE ESPAÑA / Calle de los Reyes;0;1;CENTRO;Alcance;Despejado;Turismo;Pasajero;De 30 a 34 años;Mujer;14;Sin asistencia sanitaria;439685,695;4475015,121;N;NULL
2022S017053;05/06/2022;9:55:00;CALL. ESPIRITU SANTO, 26;26;1;CENTRO;Atropello a persona;Despejado;Otros vehículos con motor;Conductor;De 50 a 54 años;Hombre;14;Sin asistencia sanitaria;440304,095;4475210,382;N;NULL
2022S017053;05/06/2022;9:55:00;CALL. ESPIRITU SANTO, 26;26;1;CENTRO;Atropello a persona;Despejado;Otros vehículos con motor;Peatón;Más de 74 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;440304,095;4475210,382;N;NULL
2022S017085;05/06/2022;20:00:00;CALL. TOLEDO / CALL. CAPITAN SALAZAR MARTINEZ;121;1;CENTRO;Colisión lateral;Despejado;Autobús;Conductor;De 50 a 54 años;Hombre;NULL;NULL;439646,401;4473218,065;N;NULL
2022S017085;05/06/2022;20:00:00;CALL. TOLEDO / CALL. CAPITAN SALAZAR MARTINEZ;121;1;CENTRO;Colisión lateral;Despejado;Turismo;Conductor;De 45 a 49 años;Hombre;NULL;NULL;439646,401;4473218,065;N;NULL
2022S017085;05/06/2022;20:00:00;CALL. TOLEDO / CALL. CAPITAN SALAZAR MARTINEZ;121;1;CENTRO;Colisión lateral;Despejado;Turismo;Pasajero;De 45 a 49 años;Mujer;NULL;NULL;439646,401;4473218,065;N;NULL
2022S017085;05/06/2022;20:00:00;CALL. TOLEDO / CALL. CAPITAN SALAZAR MARTINEZ;121;1;CENTRO;Colisión lateral;Despejado;Turismo;Pasajero;De 6 a 9 años;Hombre;NULL;NULL;439646,401;4473218,065;N;NULL
2022S017103;06/06/2022;5:15:00;CALL. DIVINO PASTOR, 21;21;1;CENTRO;Choque contra obstáculo fijo;Despejado;Motocicleta hasta 125cc;Conductor;De 21 a 24 años;Hombre;14;Sin asistencia sanitaria;440288,523;4475453,18;N;NULL
2022S017103;06/06/2022;5:15:00;CALL. DIVINO PASTOR, 21;21;1;CENTRO;Choque contra obstáculo fijo;Despejado;Motocicleta hasta 125cc;Pasajero;De 21 a 24 años;Mujer;7;Asistencia sanitaria sólo en el lugar del accidente;440288,523;4475453,18;N;NULL
2022S017217;07/06/2022;0:25:00;CALL. HUERTAS / CALL. LEON;26;1;CENTRO;Colisión lateral;Despejado;Turismo;Conductor;De 35 a 39 años;Hombre;NULL;NULL;440697,687;4473902,227;N;NULL
2022S017217;07/06/2022;0:25:00;CALL. HUERTAS / CALL. LEON;26;1;CENTRO;Colisión lateral;Despejado;VMU eléctrico;Conductor;De 21 a 24 años;Mujer;NULL;NULL;440697,687;4473902,227;N;NULL
2022S017299;07/06/2022;11:50:00;CALL. MAGDALENA, 17;17;1;CENTRO;Atropello a persona;Despejado;Turismo;Conductor;De 40 a 44 años;Hombre;14;Sin asistencia sanitaria;440477,131;4473761,122;N;NULL
2022S017299;07/06/2022;11:50:00;CALL. MAGDALENA, 17;17;1;CENTRO;Atropello a persona;Despejado;Turismo;Peatón;De 30 a 34 años;Mujer;7;Asistencia sanitaria sólo en el lugar del accidente;440477,131;4473761,122;N;NULL
2022S017322;06/06/2022;21:45:00;CALL. GENOVA, 24;24;1;CENTRO;Caída;Despejado;Bicicleta;Conductor;De 35 a 39 años;Mujer;7;Asistencia sanitaria sólo en el lugar del accidente;441260,891;4475266,283;N;NULL
2022S017373;07/06/2022;16:30:00;CALL. GRAN VIA, 11;11;1;CENTRO;Alcance;Despejado;Furgoneta;Conductor;De 40 a 44 años;Hombre;14;Sin asistencia sanitaria;440664,917;4474568,233;S;NULL
2022S017373;07/06/2022;16:30:00;CALL. GRAN VIA, 11;11;1;CENTRO;Alcance;Despejado;Turismo;Conductor;De 50 a 54 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;440664,917;4474568,233;N;NULL
2022S017387;14/05/2022;9:15:00;CALL. CARLOS ARNICHES, 21;21;1;CENTRO;Caída;NULL;Motocicleta hasta 125cc;Conductor;Desconocido;Desconocido;NULL;NULL;439896,482;4473254,88;N;NULL
2022S017387;14/05/2022;9:15:00;CALL. CARLOS ARNICHES, 21;21;1;CENTRO;Caída;NULL;Turismo;Conductor;De 30 a 34 años;Mujer;NULL;NULL;439896,482;4473254,88;N;NULL
2022S017443;07/06/2022;21:25:00;CALL. JOVELLANOS, 1;1;1;CENTRO;Choque contra obstáculo fijo;Despejado;Otros vehículos con motor;Conductor;De 40 a 44 años;Mujer;14;Sin asistencia sanitaria;440896,47;4474322,458;N;NULL
2022S017453;08/06/2022;2:30:00;PLAZA. SAN MARTIN, 3;3;1;CENTRO;Caída;Despejado;Bicicleta EPAC (pedaleo asistido);Conductor;De 25 a 29 años;Mujer;5;Asistencia sanitaria ambulatoria con posterioridad;440028,68;4474442,112;N;NULL
2022S017457;07/06/2022;11:44:00;PLAZA. ANGEL / CALL. ESPOZ Y MINA;1;1;CENTRO;Choque contra obstáculo fijo;Despejado;Camión rígido;Conductor;De 60 a 64 años;Hombre;NULL;NULL;440423,262;4473988,29;N;NULL
2022S017489;08/06/2022;15:20:00;PLAZA. CIBELES / PASEO. RECOLETOS;3;1;CENTRO;Caída;Despejado;Motocicleta > 125cc;Conductor;De 45 a 49 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;441193,338;4474556,49;N;NULL
2022S017513;08/06/2022;15:10:00;CALL. SAN BERNABE, 10;10;1;CENTRO;Colisión múltiple;Despejado;Furgoneta;Conductor;De 55 a 59 años;Hombre;NULL;NULL;439354,043;4473377,441;N;NULL
2022S017513;08/06/2022;15:10:00;CALL. SAN BERNABE, 10;10;1;CENTRO;Colisión múltiple;Despejado;Turismo;Conductor;Desconocido;Desconocido;NULL;NULL;439354,043;4473377,441;N;NULL
2022S017513;08/06/2022;15:10:00;CALL. SAN BERNABE, 10;10;1;CENTRO;Colisión múltiple;Despejado;Turismo;Conductor;Desconocido;Desconocido;NULL;NULL;439354,043;4473377,441;N;NULL
2022S017513;08/06/2022;15:10:00;CALL. SAN BERNABE, 10;10;1;CENTRO;Colisión múltiple;Despejado;Turismo;Conductor;Desconocido;Desconocido;NULL;NULL;439354,043;4473377,441;N;NULL
2022S017513;08/06/2022;15:10:00;CALL. SAN BERNABE, 10;10;1;CENTRO;Colisión múltiple;Despejado;Turismo;Conductor;Desconocido;Desconocido;NULL;NULL;439354,043;4473377,441;N;NULL
2022S017513;08/06/2022;15:10:00;CALL. SAN BERNABE, 10;10;1;CENTRO;Colisión múltiple;Despejado;Turismo;Conductor;Desconocido;Desconocido;NULL;NULL;439354,043;4473377,441;N;NULL
2022S017513;08/06/2022;15:10:00;CALL. SAN BERNABE, 10;10;1;CENTRO;Colisión múltiple;Despejado;Turismo;Conductor;Desconocido;Desconocido;NULL;NULL;439354,043;4473377,441;N;NULL
2022S017513;08/06/2022;15:10:00;CALL. SAN BERNABE, 10;10;1;CENTRO;Colisión múltiple;Despejado;Turismo;Conductor;Desconocido;Desconocido;NULL;NULL;439354,043;4473377,441;N;NULL
2022S017513;08/06/2022;15:10:00;CALL. SAN BERNABE, 10;10;1;CENTRO;Colisión múltiple;Despejado;Turismo;Conductor;Desconocido;Desconocido;NULL;NULL;439354,043;4473377,441;N;NULL
2022S017513;08/06/2022;15:10:00;CALL. SAN BERNABE, 10;10;1;CENTRO;Colisión múltiple;Despejado;Turismo;Conductor;Desconocido;Desconocido;NULL;NULL;439354,043;4473377,441;N;NULL
2022S017543;08/06/2022;20:45:00;PLAZA. COLON / PASEO. RECOLETOS;1;1;CENTRO;Colisión lateral;Despejado;Motocicleta hasta 125cc;Conductor;De 45 a 49 años;Hombre;1;Atención en urgencias sin posterior ingreso;441414,041;4475140,385;N;NULL
2022S017543;08/06/2022;20:45:00;PLAZA. COLON / PASEO. RECOLETOS;1;1;CENTRO;Colisión lateral;Despejado;Motocicleta hasta 125cc;Pasajero;De 10 a 14 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;441414,041;4475140,385;N;NULL
2022S017543;08/06/2022;20:45:00;PLAZA. COLON / PASEO. RECOLETOS;1;1;CENTRO;Colisión lateral;Despejado;Turismo;Conductor;De 45 a 49 años;Hombre;14;Sin asistencia sanitaria;441414,041;4475140,385;N;NULL
2022S017602;08/06/2022;22:15:00;CALL. SAGASTA / PLAZA. SANTA BARBARA;34;1;CENTRO;Colisión fronto-lateral;Despejado;Motocicleta hasta 125cc;Conductor;De 45 a 49 años;Hombre;1;Atención en urgencias sin posterior ingreso;440950,49;4475456,639;N;NULL
2022S017602;08/06/2022;22:15:00;CALL. SAGASTA / PLAZA. SANTA BARBARA;34;1;CENTRO;Colisión fronto-lateral;Despejado;Turismo;Conductor;De 30 a 34 años;Hombre;14;Sin asistencia sanitaria;440950,49;4475456,639;N;NULL
2022S017618;09/06/2022;17:45:00;CALL. GRAN VIA / CALL. VALVERDE;30;1;CENTRO;Colisión fronto-lateral;Despejado;Turismo;Conductor;De 65 a 69 años;Hombre;NULL;NULL;440420,876;4474622,85;N;NULL
2022S017618;09/06/2022;17:45:00;CALL. GRAN VIA / CALL. VALVERDE;30;1;CENTRO;Colisión fronto-lateral;Despejado;Turismo;Conductor;Más de 74 años;Hombre;NULL;NULL;440420,876;4474622,85;N;NULL
2022S017618;09/06/2022;17:45:00;CALL. GRAN VIA / CALL. VALVERDE;30;1;CENTRO;Colisión fronto-lateral;Despejado;Turismo;Pasajero;De 55 a 59 años;Hombre;NULL;NULL;440420,876;4474622,85;N;NULL
2022S017629;09/06/2022;22:00:00;CALL. BAILEN / CUSTA. SAN VICENTE;1;1;CENTRO;Choque contra obstáculo fijo;Despejado;Ciclomotor;Conductor;De 21 a 24 años;Mujer;1;Atención en urgencias sin posterior ingreso;439521,286;4474851,942;N;NULL
2022S017629;09/06/2022;22:00:00;CALL. BAILEN / CUSTA. SAN VICENTE;1;1;CENTRO;Choque contra obstáculo fijo;Despejado;Ciclomotor;Pasajero;De 25 a 29 años;Mujer;1;Atención en urgencias sin posterior ingreso;439521,286;4474851,942;N;NULL
2022S017677;10/06/2022;3:05:00;CALL. AUGUSTO FIGUEROA, 22;22;1;CENTRO;Choque contra obstáculo fijo;Despejado;Turismo;Conductor;De 50 a 54 años;Mujer;NULL;NULL;440731,799;4474880,48;S;NULL
2022S017681;10/06/2022;4:11:00;CALL. CEDACEROS, 11;11;1;CENTRO;Choque contra obstáculo fijo;NULL;Todo terreno;Conductor;De 25 a 29 años;Hombre;NULL;NULL;440757,188;4474231,772;S;NULL
2022S017748;10/06/2022;17:30:00;CALL. ATOCHA, 29;29;1;CENTRO;Otro;Despejado;Turismo;Conductor;De 35 a 39 años;Mujer;NULL;NULL;440389,546;4473933,251;N;NULL
2022S017748;10/06/2022;17:30:00;CALL. ATOCHA, 29;29;1;CENTRO;Otro;Despejado;Turismo;Peatón;De 50 a 54 años;Hombre;NULL;NULL;440389,546;4473933,251;N;NULL
2022S017774;10/06/2022;20:35:00;CALL. GRAN VIA / CALL. CLAVEL;15;1;CENTRO;Colisión múltiple;Despejado;Turismo;Conductor;De 45 a 49 años;Hombre;14;Sin asistencia sanitaria;440642,996;4474580,294;N;NULL
2022S017774;10/06/2022;20:35:00;CALL. GRAN VIA / CALL. CLAVEL;15;1;CENTRO;Colisión múltiple;Despejado;Turismo;Conductor;De 45 a 49 años;Hombre;14;Sin asistencia sanitaria;440642,996;4474580,294;N;NULL
2022S017774;10/06/2022;20:35:00;CALL. GRAN VIA / CALL. CLAVEL;15;1;CENTRO;Colisión múltiple;Despejado;VMU eléctrico;Conductor;De 18 a 20 años;Mujer;1;Atención en urgencias sin posterior ingreso;440642,996;4474580,294;N;NULL
2022S017776;10/06/2022;21:00:00;CALL. GENOVA, 26;26;1;CENTRO;Colisión lateral;Despejado;Autobús;Conductor;De 45 a 49 años;Hombre;14;Sin asistencia sanitaria;441268,273;4475259,572;N;NULL
2022S017776;10/06/2022;21:00:00;CALL. GENOVA, 26;26;1;CENTRO;Colisión lateral;Despejado;Bicicleta;Conductor;De 35 a 39 años;Mujer;3;Ingreso superior a 24 horas;441268,273;4475259,572;N;NULL
2022S017813;11/06/2022;2:55:00;PLAZA. GENERAL VARA DE REY, 14;14;1;CENTRO;Caída;Despejado;Ciclomotor;Conductor;De 35 a 39 años;Mujer;6;Asistencia sanitaria inmediata en centro de salud o mutua;439954,468;4473464,338;N;NULL
2022S017841;11/06/2022;7:00:00;CALL. CAPITAN SALAZAR MARTINEZ, 3;3;1;CENTRO;Choque contra obstáculo fijo;Despejado;Turismo;Conductor;De 21 a 24 años;Hombre;14;Sin asistencia sanitaria;439783,147;4473232,008;S;NULL
2022S017841;11/06/2022;7:00:00;CALL. CAPITAN SALAZAR MARTINEZ, 3;3;1;CENTRO;Choque contra obstáculo fijo;Despejado;Turismo;Conductor;Desconocido;Desconocido;NULL;NULL;439783,147;4473232,008;N;NULL
